rank,bgg_url,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,category,designer
4633,https://boardgamegeek.com/boardgame/38904/wind-river,Wind River,3,4,60,60,60,2008,6.53013,5.65964,229,https://cf.geekdo-images.com/original/img/1RdonqJvTFFF4iL4OZK1C7ohYyw=/0x0/pic382355.jpg,12,Grid Movement,"Abstract Strategy, American West, Animals",Dirk Liekens
4634,https://boardgamegeek.com/boardgame/127188/tweeeet,Tweeeet,2,6,30,30,30,2012,6.24379,5.65961,308,https://cf.geekdo-images.com/original/img/oYz6HBH8WR38PERoI1oqaGd3dIk=/0x0/pic1403862.jpg,7,"Modular Board, Partnerships",Animals,Corné van Moorsel
4635,https://boardgamegeek.com/boardgame/23263/clue-dvd-game,Clue DVD Game,3,5,60,60,60,2006,6.23981,5.65955,368,https://cf.geekdo-images.com/original/img/1ubC0bh_wHLh9SP4-V2SQE_I-fY=/0x0/pic470110.jpg,10,none,"Deduction, Murder/Mystery",Rob Daviau
4636,https://boardgamegeek.com/boardgame/7634/western-desert,Western Desert,2,2,180,180,180,1982,7.32627,5.65933,118,https://cf.geekdo-images.com/original/img/EuH8QilWnri9UYdiN7mSjyqoj8I=/0x0/pic188897.jpg,0,"Dice Rolling, Hex-and-Counter, Simulation","Wargame, World War II","John Astell, Frank Chadwick"
4637,https://boardgamegeek.com/boardgame/184704/dragonsgate-college,Dragonsgate College,2,4,90,60,90,2017,6.93758,5.65923,153,https://cf.geekdo-images.com/original/img/3b7t0mmrRCYBuaAd4CDtksmeoqM=/0x0/pic3739430.png,12,"Dice Rolling, Tile Placement, Variable Player Powers",Fantasy,"Thomas Vande Ginste, Wolf Plancke"
4638,https://boardgamegeek.com/boardgame/37441/pala,Pala,3,5,30,30,30,2012,6.7875,5.65908,152,https://cf.geekdo-images.com/original/img/dzw2kWhF4hgV6mEo5p1HOePsd4M=/0x0/pic1109808.png,11,"Betting/Wagering, Trick-taking",Card Game,Jeffrey D. Allers
4639,https://boardgamegeek.com/boardgame/40483/anima-beyond-good-and-evil,Anima: Beyond Good and Evil,2,4,60,60,60,2008,6.20102,5.65902,373,https://cf.geekdo-images.com/original/img/Hpbf6JNfmyVWGdIjxlXIfL2Pqck=/0x0/pic424882.jpg,0,"Card Drafting, Dice Rolling, Hand Management","Card Game, Fantasy","Anima Studio, Carlos B. García Aparício"
4640,https://boardgamegeek.com/boardgame/131261/risk-starcraft-collectors-edition,RISK: StarCraft Collector's Edition,2,6,0,0,0,2012,6.44913,5.65899,286,https://cf.geekdo-images.com/original/img/cNTWqP6fmyMTFUQuQPpNDtanQOw=/0x0/pic1487287.jpg,10,"Area Control / Area Influence, Area Movement, Dice Rolling","Science Fiction, Territory Building, Video Game Theme",none
4641,https://boardgamegeek.com/boardgame/218421/street-masters,Street Masters,1,4,120,45,120,2018,8.65057,5.65874,87,https://cf.geekdo-images.com/original/img/6g2C5fikEyjnJIihfPOOup3Gxq4=/0x0/pic3504901.jpg,14,"Card Drafting, Co-operative Play, Deck / Pool Building, Dice Rolling, Grid Movement, Hand Management","Adventure, Card Game, Dice, Fantasy, Fighting, Miniatures, Puzzle, Video Game Theme","Brady Sadler, Adam Sadler"
4642,https://boardgamegeek.com/boardgame/608/siesta,Siesta,2,4,60,60,60,1999,6.29031,5.65873,289,https://cf.geekdo-images.com/original/img/iHhMVTRsXxYL3H3NDdbJBZ9mv4A=/0x0/pic325179.jpg,8,"Pattern Building, Pattern Recognition, Tile Placement",Abstract Strategy,Guido Hoffmann
4643,https://boardgamegeek.com/boardgame/238546/rise-queensdale,The Rise of Queensdale,2,4,60,45,60,2018,7.82326,5.65869,86,https://cf.geekdo-images.com/original/img/8BOIR5WzT06xf3Wfj7-2_O5ooPI=/0x0/pic3926023.jpg,12,"Dice Rolling, Worker Placement","Civilization, Medieval","Inka Brand, Markus Brand"
4644,https://boardgamegeek.com/boardgame/174298/napoleons-last-gamble,Napoleon's Last Gamble,2,0,180,180,0,2016,8.3875,5.65865,72,https://cf.geekdo-images.com/original/img/bs0oAgpQAOdOLrkrEkHeUyGEc9M=/0x0/pic2434061.jpg,12,"Hex-and-Counter, Simulation","Napoleonic, Wargame",Kevin Zucker
4645,https://boardgamegeek.com/boardgame/18975/hunting-party,Hunting Party,2,5,90,90,90,2005,6.20243,5.65865,350,https://cf.geekdo-images.com/original/img/BAYS_1icDNdbIILMcgrzpaqi-gc=/0x0/pic1223881.jpg,13,"Auction/Bidding, Variable Player Powers","Adventure, Deduction, Exploration, Fantasy","Ben Christenson, Patrick Christenson"
4646,https://boardgamegeek.com/boardgame/170909/cacadores-da-galaxia,Caçadores da Galáxia,2,4,180,180,180,2015,7.802,5.65849,100,https://cf.geekdo-images.com/original/img/40Wq3CsjLUm4Z8RZM9v6_rw-mbw=/0x0/pic2382785.jpg,14,"Modular Board, Tile Placement, Variable Player Powers, Worker Placement","Economic, Science Fiction",Daniel Alves
4647,https://boardgamegeek.com/boardgame/237182/root,Root,2,4,90,60,90,2018,8.11432,5.65828,88,https://cf.geekdo-images.com/original/img/_OuKkMK-QH1VHprCMyUULhbFKeM=/0x0/pic3799727.jpg,10,"Area Control / Area Influence, Area Movement, Dice Rolling, Hand Management, Variable Player Powers","Animals, Fantasy",Cole Wehrle
4648,https://boardgamegeek.com/boardgame/1566/simply-cosmic,Simply Cosmic,2,4,45,45,45,1995,6.46009,5.65824,218,https://cf.geekdo-images.com/original/img/oQKw-fzwY-6kF2OdqLf2TCllRys=/0x0/pic291138.jpg,10,Variable Player Powers,"Negotiation, Science Fiction","Bill Eberle, Jack Kittredge"
4649,https://boardgamegeek.com/boardgame/138338/continental-divide,Continental Divide,3,6,120,120,120,2013,6.79533,5.6582,150,https://cf.geekdo-images.com/original/img/BjDj65U6mWuTHhCfnxnHDrW69GY=/0x0/pic2791333.png,12,"Route/Network Building, Stock Holding","Economic, Trains, Transportation",Eddie Robbins
4650,https://boardgamegeek.com/boardgame/193265/port-royal-unterwegs,Port Royal Unterwegs!,2,4,30,15,30,2016,6.48549,5.6581,224,https://cf.geekdo-images.com/original/img/i6bY1R91PQ2Dx_iwPEFHPoU8oJg=/0x0/pic3152347.jpg,8,"Card Drafting, Press Your Luck, Set Collection","Card Game, Nautical, Pirates",Alexander Pfister
4651,https://boardgamegeek.com/boardgame/229598/unlock-doo-arann-dungeon,Unlock! Doo-Arann Dungeon,2,6,30,30,30,2017,7.06448,5.65809,125,https://cf.geekdo-images.com/original/img/m2LC8a0aSAq7_y10UTCC9asudDA=/0x0/pic3711703.jpg,10,"Co-operative Play, Storytelling","Exploration, Print & Play, Puzzle, Real-time",Yven Nogicatt
4652,https://boardgamegeek.com/boardgame/119804/empire-express,Empire Express,2,4,90,90,90,2012,6.76902,5.65802,163,https://cf.geekdo-images.com/original/img/OSGHoKPxN4c2NJvXnVTBzsBpbsM=/0x0/pic1229057.jpg,10,"Crayon Rail System, Pick-up and Deliver, Route/Network Building","Economic, Trains, Transportation",Larry Roznai
4653,https://boardgamegeek.com/boardgame/66080/lost-cause,The Lost Cause,1,1,90,60,90,2010,7.37844,5.65794,109,https://cf.geekdo-images.com/original/img/0LSb1-NDTFJBW1UWDBJsF428jSQ=/0x0/pic690976.jpg,14,"Action Point Allowance System, Campaign / Battle Card Driven, Chit-Pull System, Dice Rolling, Point to Point Movement","American Civil War, Wargame",Hans von Stockhausen
4654,https://boardgamegeek.com/boardgame/1633/spies,Spies!,2,5,180,180,180,1981,6.3363,5.6579,281,https://cf.geekdo-images.com/original/img/e99uM9deWPabAtwwMUkNlDdNcTw=/0x0/pic10636.jpg,12,"Action Point Allowance System, Pick-up and Deliver, Point to Point Movement, Take That","Negotiation, Spies/Secret Agents, World War II","Lenny Glynn, John Prados"
4655,https://boardgamegeek.com/boardgame/201920/pocket-madness,Pocket Madness,2,4,30,0,30,2016,6.17971,5.65783,346,https://cf.geekdo-images.com/original/img/oWqtmi0QRaZESycbN12m2NCqIrI=/0x0/pic3171191.png,8,"Hand Management, Set Collection",Card Game,"Bruno Cathala, Ludovic Maublanc"
4656,https://boardgamegeek.com/boardgame/230591/favelas,Favelas,2,4,45,30,45,2017,6.65191,5.65772,194,https://cf.geekdo-images.com/original/img/tL77l_fHS3zExbxEFxPbbbKbNIs=/0x0/pic3731002.jpg,14,"Area Control / Area Influence, Tile Placement",none,Chris Bryan
4657,https://boardgamegeek.com/boardgame/66608/two-two,Two by Two,2,4,45,45,45,2010,6.08366,5.65758,422,https://cf.geekdo-images.com/original/img/qBq1H-zoT_DsG-rHIeDN6is99nA=/0x0/pic667347.jpg,8,"Set Collection, Tile Placement","Animals, Environmental, Exploration, Mythology, Nautical, Religious",Rob Bartel
4658,https://boardgamegeek.com/boardgame/129380/mercurius,Mercurius,3,5,60,45,60,2012,6.33344,5.6574,305,https://cf.geekdo-images.com/original/img/BPzlLUU3JWPI-RAgm0AUqnL358k=/0x0/pic1400711.jpg,10,"Commodity Speculation, Hand Management, Stock Holding","Age of Reason, Economic",Łukasz Woźniak
4659,https://boardgamegeek.com/boardgame/61269/drakon-second-edition,Drakon (second edition),2,6,40,40,40,2002,6.19269,5.6574,350,https://cf.geekdo-images.com/original/img/cYYQzXJLz1JfeH6D4Pk1bpNCWS0=/0x0/pic609525.jpg,10,"Grid Movement, Modular Board, Tile Placement, Variable Player Powers","Fantasy, Maze",Tom Jolly
4660,https://boardgamegeek.com/boardgame/103814/streams,Streams,1,99,10,10,10,2011,6.43581,5.65719,222,https://cf.geekdo-images.com/original/img/2qYfQ9_RsQZEaWhqz9vbPST7k5E=/0x0/pic3760784.jpg,8,"Paper-and-Pencil, Pattern Building","Math, Number, Party Game, Puzzle",Yoshihisa Itsubaki
4661,https://boardgamegeek.com/boardgame/138317/trains-and-stations,Trains and Stations,3,5,45,45,45,2013,5.89487,5.65716,772,https://cf.geekdo-images.com/original/img/-9hmU9932eWzyzRqtAH8oCaa708=/0x0/pic2726917.jpg,14,"Dice Rolling, Route/Network Building",Trains,Eric M. Lang
4662,https://boardgamegeek.com/boardgame/98122/monster-trap,Monster Trap,2,4,20,20,20,2011,6.38556,5.6571,233,https://cf.geekdo-images.com/original/img/zf-gC158SIi54MMaWScFjCnmF-E=/0x0/pic3332468.jpg,6,Partnerships,"Action / Dexterity, Children's Game","Inka Brand, Markus Brand"
4663,https://boardgamegeek.com/boardgame/2298/kasserine,Kasserine,2,2,120,120,120,2001,7.06058,5.65709,137,https://cf.geekdo-images.com/original/img/aD_YqrhNOO7X7yBVbzDlKJKOu8I=/0x0/pic815790.jpg,12,"Dice Rolling, Hex-and-Counter, Simulation","Wargame, World War II","Tony Curtis, Vance von Borries"
4664,https://boardgamegeek.com/boardgame/134/cape-horn,Cape Horn,3,5,45,45,45,1999,6.01216,5.65708,522,https://cf.geekdo-images.com/original/img/RI-qV3tKevN1WM5V9mmcgFXzSKQ=/0x0/pic607819.jpg,12,Tile Placement,"Nautical, Racing",Thorsten Gimmler
4665,https://boardgamegeek.com/boardgame/94365/sultans-karaya,Sultans of Karaya,5,15,60,60,60,2011,6.37054,5.65708,280,https://cf.geekdo-images.com/original/img/5WsTKHPDqd-KIjiR4DQjErJuwLU=/0x0/pic935499.jpg,12,"Partnerships, Player Elimination, Variable Player Powers","Arabian, Bluffing",Alex Weldon
4666,https://boardgamegeek.com/boardgame/194081/deathwatch-overkill,Deathwatch: Overkill,2,2,60,60,60,2016,7.1381,5.65705,147,https://cf.geekdo-images.com/original/img/luKU_MwyWi2Pv40_yNMJ6Rdecks=/0x0/pic2907096.jpg,0,"Dice Rolling, Modular Board, Variable Player Powers","Science Fiction, Wargame",none
4667,https://boardgamegeek.com/boardgame/176564/scoundrel-society,Scoundrel Society,2,5,45,30,45,2015,6.76076,5.657,172,https://cf.geekdo-images.com/original/img/iZS1qpZOKqHn2548JV31v4-gYn0=/0x0/pic2677617.jpg,14,"Card Drafting, Hand Management, Set Collection, Simultaneous Action Selection, Take That","Bluffing, Card Game","Travis R. Chance, Nick Little (I)"
4668,https://boardgamegeek.com/boardgame/1782/ancients,Ancients,2,2,60,60,60,1986,6.72681,5.65692,166,https://cf.geekdo-images.com/original/img/fsw-DvBZDEZWenQ_EKcB-idIyR8=/0x0/pic327310.jpg,12,Hex-and-Counter,"Ancient, Medieval, Print & Play, Wargame",William L. Banks
4669,https://boardgamegeek.com/boardgame/141735/patronize,Patronize,3,5,20,20,20,2013,6.18199,5.6569,326,https://cf.geekdo-images.com/original/img/_D2kHSMKbMh_868a57KNn0ab3Ck=/0x0/pic2241923.png,14,"Hand Management, Trick-taking",Renaissance,Hisashi Hayashi
4670,https://boardgamegeek.com/boardgame/179259/garbage-day,Garbage Day!,2,5,30,20,30,2016,6.11767,5.65687,407,https://cf.geekdo-images.com/original/img/9j1MBEe26gEQ13-7516xeI7toXs=/0x0/pic2649706.jpg,10,"Player Elimination, Press Your Luck, Take That",Action / Dexterity,Shane Willis
4671,https://boardgamegeek.com/boardgame/145424/cafe-melange,Café Melange,2,4,45,45,45,2013,6.66515,5.6568,169,https://cf.geekdo-images.com/original/img/9GwEMYB-UL8GPNVGh4L3kBJItEQ=/0x0/pic1765486.jpg,10,"Area Control / Area Influence, Hand Management",Deduction,Stephan Riedel
4672,https://boardgamegeek.com/boardgame/1899/13-dead-end-drive,13 Dead End Drive,2,4,45,45,45,1993,5.8381,5.65678,1423,https://cf.geekdo-images.com/original/img/0jsF6FhcNzlpAavMEP_RKmTjUfw=/0x0/pic1199237.jpg,9,Roll / Spin and Move,"Bluffing, Deduction, Murder/Mystery",David Wyman
4673,https://boardgamegeek.com/boardgame/226519/exit-das-spiel-das-haus-der-ratsel,Exit: Das Spiel – Das Haus der Rätsel,1,4,90,45,90,2017,6.91992,5.65671,133,https://cf.geekdo-images.com/original/img/B0wR97xk4I5Up-k0YvbtyAd7wLw=/0x0/pic3739248.jpg,10,Co-operative Play,Deduction,"Inka Brand, Markus Brand"
4674,https://boardgamegeek.com/boardgame/17654/18gl,18GL,2,6,300,300,300,2005,7.4349,5.65648,96,https://cf.geekdo-images.com/original/img/GlJP3Iw6YexOVZlWPHST_AJ_sN0=/0x0/pic784617.jpg,14,"Route/Network Building, Stock Holding, Tile Placement","Economic, Trains",Gary Mroczka
4675,https://boardgamegeek.com/boardgame/166859/web-spies,Web of Spies,2,4,60,60,60,2014,7.57886,5.65633,123,https://cf.geekdo-images.com/original/img/TOWF8jLZzQ3BYx2W2jtEFQbWCNc=/0x0/pic2614224.jpg,14,"Deck / Pool Building, Hand Management, Press Your Luck, Take That",Spies/Secret Agents,Cole Medeiros
4676,https://boardgamegeek.com/boardgame/144150/four-tribes,Four Tribes,2,2,30,30,30,2013,7.1746,5.65632,124,https://cf.geekdo-images.com/original/img/U18d4CWrWF-jXofidmuXI60WVvU=/0x0/pic1878738.jpg,8,"Area Control / Area Influence, Hand Management, Memory","Deduction, Medieval, Memory, Wargame",Jason Glover
4677,https://boardgamegeek.com/boardgame/199908/spires,Spires,1,4,30,20,30,2017,6.99129,5.65627,132,https://cf.geekdo-images.com/original/img/wSWaJ8q9VAbyhI1DhVIhIC7hLSo=/0x0/pic3195336.jpg,10,"Hand Management, Set Collection, Simultaneous Action Selection",Card Game,"T. C. Petty, III"
4678,https://boardgamegeek.com/boardgame/239464/palm-island,Palm Island,1,2,15,15,15,2018,8.05422,5.65623,102,https://cf.geekdo-images.com/original/img/ART_8y4Dd8Ggo_vNzvobio-vbLw=/0x0/pic3995767.png,10,Simultaneous Action Selection,"Card Game, City Building",Jon Mietling
4679,https://boardgamegeek.com/boardgame/34829/ilium,Ilium,2,4,35,35,35,2008,6.18403,5.65622,341,https://cf.geekdo-images.com/original/img/0Ux3NqO8kMC-_bYykUlF9OCWY5o=/0x0/pic1821096.jpg,8,"Area Control / Area Influence, Set Collection",Ancient,Reiner Knizia
4680,https://boardgamegeek.com/boardgame/164655/dont-tread-me-american-revolution-solitaire-board,Don't Tread On Me: The American Revolution Solitaire Board Game,1,1,240,240,240,2014,7.91928,5.6562,83,https://cf.geekdo-images.com/original/img/rJSmcMCz4kXICL5i_iJrqU193VQ=/0x0/pic2225921.png,12,"Area Control / Area Influence, Area Movement, Chit-Pull System, Dice Rolling, Simulation","American Revolutionary War, Wargame",Ben Madison
4681,https://boardgamegeek.com/boardgame/3341/burn-rate,Burn Rate,2,4,45,45,45,2002,6.03815,5.65619,578,https://cf.geekdo-images.com/original/img/nLZpQF6JJ6uy9EmynLrGPJozVAk=/0x0/pic643192.jpg,13,"Card Drafting, Hand Management, Take That","Card Game, Economic",Rich Koehler
4682,https://boardgamegeek.com/boardgame/21704/fiji,Fiji,2,5,30,30,30,2006,5.86316,5.65616,857,https://cf.geekdo-images.com/original/img/VxeIiyIMqiQUFiFlZ8Np2lzCWuE=/0x0/pic1147039.jpg,10,"Auction/Bidding, Set Collection",Humor,Friedemann Friese
4683,https://boardgamegeek.com/boardgame/1449/kings-cribbage,Kings Cribbage,2,4,30,30,30,1997,6.51827,5.65601,208,https://cf.geekdo-images.com/original/img/eTQjdUX29Gd3pAuMw-SVyQ_xgYE=/0x0/pic70790.jpg,12,"Hand Management, Tile Placement",Abstract Strategy,Gary Crowley
4684,https://boardgamegeek.com/boardgame/162152/ciub,Ciúb,2,4,45,45,45,2014,6.15335,5.65594,367,https://cf.geekdo-images.com/original/img/YlGA6yCZuWmDVwvfyP7yplFzQaQ=/0x0/pic3989497.png,10,"Dice Rolling, Set Collection",Dice,Thomas Lehmann
4685,https://boardgamegeek.com/boardgame/73650/porto-carthago,Porto Carthago,3,5,90,90,90,2010,6.39895,5.65588,237,https://cf.geekdo-images.com/original/img/Uszs2k-i6uVWPXWHCURPkFlF6B4=/0x0/pic791285.jpg,12,Worker Placement,Ancient,Bernd Eisenstein
4686,https://boardgamegeek.com/boardgame/138105/hordes-high-command,Hordes: High Command,2,4,90,60,90,2013,6.40401,5.65588,274,https://cf.geekdo-images.com/original/img/t0Tt7BC14xsoXHPs3hbjW0pay1U=/0x0/pic1719194.jpg,12,"Campaign / Battle Card Driven, Deck / Pool Building",Card Game,David Carl
4687,https://boardgamegeek.com/boardgame/153480/scharfe-schoten,Scharfe Schoten,3,4,30,30,30,2014,6.61834,5.65577,179,https://cf.geekdo-images.com/original/img/fSfZ6tXvQ3jQrX2JTm5zEknP6F8=/0x0/pic1939173.jpg,10,Trick-taking,Card Game,Arve D. Fühler
4688,https://boardgamegeek.com/boardgame/22604/halls-montezuma,The Halls of Montezuma,2,2,240,240,240,2009,6.55711,5.65573,204,https://cf.geekdo-images.com/original/img/ff-fVRbsBSYDgrmuAunkc7H2LEI=/0x0/pic453474.jpg,11,"Campaign / Battle Card Driven, Point to Point Movement","American West, Wargame","David A. Fox, Michael Welker"
4689,https://boardgamegeek.com/boardgame/94331/legions-darkness,Legions of Darkness,1,1,30,30,30,2011,6.85759,5.65571,145,https://cf.geekdo-images.com/original/img/9m1bPSWtdlxlnRp8ZM8TYmu_4lA=/0x0/pic939559.jpg,10,"Action Point Allowance System, Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement",Fantasy,Chris Taylor (I)
4690,https://boardgamegeek.com/boardgame/4318/cannes-stars-scripts-and-screens,"Cannes: Stars, Scripts and Screens",2,4,90,90,90,2002,6.15277,5.65564,343,https://cf.geekdo-images.com/original/img/c6vWMHStOMY6SxEl_B8c5V09LSM=/0x0/pic421959.jpg,10,"Modular Board, Route/Network Building, Tile Placement","Economic, Movies / TV / Radio theme","Jeroen Doumen, Herman Haverkort, Tamara Jannink, Joris Wiersinga"
4691,https://boardgamegeek.com/boardgame/129946/attraction,AttrAction,2,5,10,10,10,2012,6.33789,5.65561,256,https://cf.geekdo-images.com/original/img/ZuDpHlYUzM5ir6mXS8TvrB-O4ng=/0x0/pic1438751.jpg,14,none,Action / Dexterity,Jeff Glickman
4692,https://boardgamegeek.com/boardgame/67285/armorica,Armorica,2,4,30,30,30,2010,6.47775,5.65554,218,https://cf.geekdo-images.com/original/img/kDO6doz3XuK4v9rAdS6pAosFJew=/0x0/pic2666972.jpg,12,"Card Drafting, Pattern Building","Ancient, Card Game",Eric B. Vogel
4693,https://boardgamegeek.com/boardgame/129091/trainmaker,Trainmaker,1,6,15,15,15,2012,6.79997,5.65546,164,https://cf.geekdo-images.com/original/img/bmxV5u6KICuaGrOt1JajOxEqVvk=/0x0/pic4135706.jpg,8,Dice Rolling,"Dice, Trains, Transportation",Chris Leder
4694,https://boardgamegeek.com/boardgame/1814/dilbert-corporate-shuffle,Dilbert: Corporate Shuffle,4,6,30,30,30,1997,5.9758,5.65541,591,https://cf.geekdo-images.com/original/img/xI-aa2XeJtxGAb5pyPPS9qDuG7E=/0x0/pic209872.jpg,8,none,"Card Game, Comic Book / Strip, Humor",Richard Garfield
4695,https://boardgamegeek.com/boardgame/248949/skull-tales-full-sail,Skull Tales: Full Sail!,1,5,150,60,150,2018,9.00546,5.65536,154,https://cf.geekdo-images.com/original/img/YkmPKjR62nBu8uC4pP1O1sp7F0I=/0x0/pic4088402.png,14,"Action Point Allowance System, Campaign / Battle Card Driven, Co-operative Play, Dice Rolling, Grid Movement, Modular Board, Role Playing","Adventure, Exploration, Fantasy, Miniatures, Nautical, Novel-based, Pirates, Territory Building, Travel",David Illescas
4696,https://boardgamegeek.com/boardgame/93287/final-fantasy-trading-card-game,Final Fantasy Trading Card Game,2,2,30,15,30,2011,7.33017,5.65533,116,https://cf.geekdo-images.com/original/img/ReZNRnNy2MfHtRQxSP10Wy7mo3A=/0x0/pic928302.jpg,12,"Hand Management, Variable Player Powers","Card Game, Collectible Components, Fantasy, Video Game Theme",Mr. Kageyama
4697,https://boardgamegeek.com/boardgame/229370/rescue-polar-bears-data-temperature,Rescue Polar Bears: Data & Temperature,1,4,60,30,60,2017,7.38534,5.65531,103,https://cf.geekdo-images.com/original/img/s96N33ft9ghSy207ee7x4RkREbI=/0x0/pic3621230.jpg,8,"Action Point Allowance System, Co-operative Play, Modular Board","Animals, Environmental","Jog Kung, Huang Yi Ming"
4698,https://boardgamegeek.com/boardgame/28037/wool-rules,Wool Rules,2,6,30,30,30,2007,6.01263,5.65527,544,https://cf.geekdo-images.com/original/img/10zFabv-kD8KBEjB0mBwOsiMjZM=/0x0/pic587278.jpg,10,"Dice Rolling, Press Your Luck, Set Collection","Animals, Dice",Alessandro Zucchini
4699,https://boardgamegeek.com/boardgame/404/worm,Worm Up!,3,5,15,15,15,1994,5.86338,5.65522,860,https://cf.geekdo-images.com/original/img/YL8qPY8Dy0P_QFdA8TQIQhi7qRs=/0x0/pic954823.jpg,7,Simultaneous Action Selection,"Animals, Children's Game, Racing",Alex Randolph
